0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	301.0,3,37,58	183.0,3,39,59	346.0,3,37,58	566.0,4,35,57	217.0,3,38,59	36.0,3,40,60	6.0,3,40,60	11.0,3,40,60	90.0,3,40,60	219.0,3,38,59	768.0,4,33,55	1631.0,5,24,50	2335.0,5,17,45	2376.0,5,17,45	2177.0,5,19,46	2280.0,5,18,45	2386.0,5,17,45	2315.0,5,17,45	1260.0,5,28,52	1555.0,5,25,50	1994.0,5,21,47	2053.0,5,20,47	1923.0,5,21,48	1921.0,5,21,48	2277.0,5,18,45	2136.0,5,19,46	2372.0,5,17,45	2321.0,5,17,45	1795.0,5,23,49	1584.0,5,25,50	1450.0,5,26,51	1873.0,5,22,48	1758.0,5,23,49	2121.0,5,19,46	1949.0,5,21,48
0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	37.0,3,40,60	31.0,3,40,60	403.0,3,36,58	326.0,3,37,58	30.0,3,40,60	2.0,3,40,60	7.0,3,40,60	28.0,3,40,60	173.0,3,39,59	640.0,4,34,56	1154.0,5,29,53	2055.0,5,20,47	2068.0,5,20,47	3300.0,5,7,38	2400.0,5,16,44	2551.0,5,15,43	1966.0,5,21,47	2048.0,5,20,47	1895.0,5,22,48	1395.0,5,27,51	1634.0,5,24,50	1653.0,5,24,49	1717.0,5,23,49	1828.0,5,22,48	2629.0,5,14,43	1874.0,5,22,48	1611.0,5,24,50	1783.0,5,23,49	1456.0,5,26,51	2692.0,5,14,43	1623.0,5,24,50	1946.0,5,21,48	1777.0,5,23,49	1855.0,5,22,48
0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	15.0,3,40,60	295.0,3,38,59	0.0,3,40,60	91.0,3,40,60	-2.0,3,40,60	-3.0,3,40,60	-2.0,3,40,60	22.0,3,40,60	68.0,3,40,60	311.0,3,37,58	559.0,4,35,57	1520.0,5,25,50	2013.0,5,20,47	2544.0,5,15,44	3000.0,5,10,40	2510.0,5,15,44	2043.0,5,20,47	1891.0,5,22,48	1922.0,5,21,48	1541.0,5,25,50	2025.0,5,20,47	1454.0,5,26,51	1625.0,5,24,50	1674.0,5,24,49	1778.0,5,23,49	1786.0,5,23,49	1672.0,5,24,49	1519.0,5,25,50	2332.0,5,17,45	1720.0,5,23,49	1545.0,5,25,50	1532.0,5,25,50	1594.0,5,25,50	1776.0,5,23,49
0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	373.0,3,37,58	550.0,4,35,57	71.0,3,40,60	-3.0,3,40,60	13.0,3,40,60	48.0,3,40,60	136.0,3,39,60	246.0,3,38,59	984.0,4,31,54	1475.0,5,26,51	2514.0,5,15,44	2859.0,5,12,41	2269.0,5,18,45	2592.0,5,15,43	2042.0,5,20,47	3424.0,5,6,38	1503.0,5,25,50	2170.0,5,19,46	1481.0,5,26,51	1487.0,5,26,51	1584.0,5,25,50	1623.0,5,24,50	1850.0,5,22,48	1945.0,5,21,48	1573.0,5,25,50	1549.0,5,25,50	1769.0,5,23,49	1508.0,5,25,50	1438.0,5,26,51	1411.0,5,26,51	1704.0,5,23,49
0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	182.0,3,39,59	0.0,3,40,60	249.0,3,38,59	305.0,3,37,58	234.0,3,38,59	10.0,3,40,60	17.0,3,40,60	75.0,3,40,60	189.0,3,39,59	328.0,3,37,58	1220.0,5,28,52	2014.0,5,20,47	3208.0,5,8,39	2439.0,5,16,44	2302.0,5,17,45	2209.0,5,18,46	1805.0,5,22,48	1794.0,5,23,49	2224.0,5,18,46	1481.0,5,26,51	1696.0,5,24,49	1454.0,5,26,51	1760.0,5,23,49	1767.0,5,23,49	1884.0,5,22,48	1784.0,5,23,49	1500.0,5,25,50	1935.0,5,21,48	1337.0,5,27,52	1509.0,5,25,50	1713.0,5,23,49	1420.0,5,26,51
0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	209.0,3,38,59	9.0,3,40,60	717.0,4,33,56	900.0,4,31,54	116.0,3,39,60	26.0,3,40,60	50.0,3,40,60	91.0,3,40,60	226.0,3,38,59	481.0,3,36,57	900.0,4,31,54	1381.0,5,27,51	2024.0,5,20,47	3367.0,5,7,38	1682.0,5,24,49	1244.0,5,28,52	2221.0,5,18,46	1552.0,5,25,50	2018.0,5,20,47	1602.0,5,24,50	1325.0,5,27,52	1628.0,5,24,50	1631.0,5,24,50	2057.0,5,20,47	1714.0,5,23,49	1778.0,5,23,49	1353.0,5,27,51	1565.0,5,25,50	1400.0,5,26,51	1865.0,5,22,48	1497.0,5,26,51
0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	680.0,4,34,56	418.0,3,36,58	195.0,3,39,59	730.0,4,33,56	455.0,3,36,57	28.0,3,40,60	29.0,3,40,60	56.0,3,40,60	101.0,3,39,60	158.0,3,39,59	492.0,3,36,57	943.0,4,31,54	2574.0,5,15,43	2838.0,5,12,42	3600.0,5,4,36	1723.0,5,23,49	2121.0,5,19,46	1330.0,5,27,52	1220.0,5,28,52	1597.0,5,25,50	1319.0,5,27,52	1229.0,5,28,52	1574.0,5,25,50	1592.0,5,25,50	1288.0,5,28,52	1442.0,5,26,51	1700.0,5,23,49	1314.0,5,27,52	887.0,4,32,55	980.0,4,31,54	895.0,4,32,55
0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	17.0,3,40,60	73.0,3,40,60	1048.0,5,30,54	224.0,3,38,59	50.0,3,40,60	42.0,3,40,60	70.0,3,40,60	100.0,3,39,60	135.0,3,39,60	403.0,3,36,58	606.0,4,34,56	2327.0,5,17,45	3276.0,5,8,39	3081.0,5,10,40	1850.0,5,22,48	671.0,4,34,56	2194.0,5,19,46	395.0,3,37,58	1529.0,5,25,50	1027.0,5,30,54	1257.0,5,28,52	1378.0,5,27,51	1100.0,5,29,53	1562.0,5,25,50	1311.0,5,27,52	1548.0,5,25,50	974.0,4,31,54	1034.0,5,30,54	1150.0,5,29,53
0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	12.0,3,40,60	580.0,4,35,57	476.0,3,36,57	468.0,3,36,57	167.0,3,39,59	60.0,3,40,60	54.0,3,40,60	79.0,3,40,60	102.0,3,39,60	121.0,3,39,60	539.0,4,35,57	1701.0,5,23,49	3246.0,5,8,39	3659.0,5,4,36	1135.0,5,29,53	1676.0,5,24,49	1164.0,5,29,53	536.0,4,35,57	-7.0,3,40,60	1007.0,5,30,54	750.0,4,33,55	1082.0,5,30,53	1028.0,5,30,54	1140.0,5,29,53	972.0,4,31,54	1929.0,5,21,48	1144.0,5,29,53	648.0,4,34,56	480.0,3,36,57
0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	708.0,4,33,56	494.0,3,36,57	209.0,3,38,59	767.0,4,33,55	1262.0,5,28,52	194.0,3,39,59	74.0,3,40,60	63.0,3,40,60	81.0,3,40,60	94.0,3,40,60	129.0,3,39,60	704.0,4,33,56	3312.0,5,7,38	2902.0,5,11,41	2129.0,5,19,46	1228.0,5,28,52	1374.0,5,27,51	1393.0,5,27,51	1009.0,5,30,54	523.0,4,35,57	1033.0,5,30,54	689.0,4,34,56	1025.0,5,30,54	2537.0,5,15,44	1538.0,5,25,50	981.0,4,31,54	1168.0,5,29,53	746.0,4,33,56	725.0,4,33,56
0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	1517.0,5,25,50	283.0,3,38,59	268.0,3,38,59	773.0,4,33,55	245.0,3,38,59	130.0,3,39,60	63.0,3,40,60	63.0,3,40,60	77.0,3,40,60	112.0,3,39,60	379.0,3,37,58	1697.0,5,24,49	1866.0,5,22,48	2466.0,5,16,44	1801.0,5,22,48	1506.0,5,25,50	394.0,3,37,58	2486.0,5,16,44	-80.0,3,40,60	1215.0,5,28,52	629.0,4,34,56	778.0,4,33,55	1400.0,5,26,51	1729.0,5,23,49	793.0,4,33,55	573.0,4,35,57	550.0,4,35,57	372.0,3,37,58
0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	567.0,4,35,57	412.0,3,36,58	289.0,3,38,59	592.0,4,35,57	583.0,4,35,57	427.0,3,36,58	75.0,3,40,60	59.0,3,40,60	68.0,3,40,60	135.0,3,39,60	445.0,3,36,58	1569.0,5,25,50	2628.0,5,14,43	2298.0,5,18,45	961.0,4,31,54	1393.0,5,27,51	701.0,4,33,56	1120.0,5,29,53	228.0,3,38,59	420.0,3,36,58	490.0,3,36,57	903.0,4,31,54	872.0,4,32,55	1870.0,5,22,48	1012.0,5,30,54	788.0,4,33,55	721.0,4,33,56	556.0,4,35,57
0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	230.0,3,38,59	333.0,3,37,58	236.0,3,38,59	354.0,3,37,58	400.0,3,36,58	178.0,3,39,59	71.0,3,40,60	91.0,3,40,60	189.0,3,39,59	558.0,4,35,57	1935.0,5,21,48	798.0,4,33,55	1949.0,5,21,48	749.0,4,33,56	709.0,4,33,56	496.0,3,36,57	661.0,4,34,56	837.0,4,32,55	169.0,3,39,59	141.0,3,39,60	726.0,4,33,56	1024.0,5,30,54	842.0,4,32,55	1165.0,5,29,53	838.0,4,32,55	539.0,4,35,57	834.0,4,32,55
0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	388.0,3,37,58	698.0,4,34,56	564.0,4,35,57	695.0,4,34,56	112.0,3,39,60	91.0,3,40,60	123.0,3,39,60	214.0,3,38,59	1483.0,5,26,51	2283.0,5,18,45	1385.0,5,27,51	1105.0,5,29,53	1035.0,5,30,54	974.0,4,31,54	1232.0,5,28,52	957.0,4,31,54	1219.0,5,28,52	812.0,4,32,55	672.0,4,34,56	1227.0,5,28,52	1545.0,5,25,50	946.0,4,31,54	1100.0,5,29,53	508.0,4,35,57	843.0,4,32,55
0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	47.0,3,40,60	290.0,3,38,59	567.0,4,35,57	637.0,4,34,56	757.0,4,33,55	116.0,3,39,60	90.0,3,40,60	116.0,3,39,60	1688.0,5,24,49	1355.0,5,27,51	788.0,4,33,55	815.0,4,32,55	855.0,4,32,55	911.0,4,31,54	1102.0,5,29,53	1042.0,5,30,54	631.0,4,34,56	610.0,4,34,56	293.0,3,38,59	985.0,4,31,54	1108.0,5,29,53	1466.0,5,26,51	1306.0,5,27,52	911.0,4,31,54	451.0,3,36,57
0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	129.0,3,39,60	82.0,3,40,60	474.0,3,36,57	1192.0,5,29,53	684.0,4,34,56	1174.0,5,29,53	1192.0,5,29,53	395.0,3,37,58	1883.0,5,22,48	963.0,4,31,54	779.0,4,33,55	696.0,4,34,56	882.0,4,32,55	691.0,4,34,56	729.0,4,33,56	929.0,4,31,54	559.0,4,35,57	663.0,4,34,56	741.0,4,33,56	548.0,4,35,57	1820.0,5,22,48	884.0,4,32,55	766.0,4,33,55	558.0,4,35,57	296.0,3,38,59
0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	135.0,3,39,60	286.0,3,38,59	1031.0,5,30,54	1784.0,5,23,49	1105.0,5,29,53	1722.0,5,23,49	1007.0,5,30,54	1361.0,5,27,51	796.0,4,33,55	731.0,4,33,56	797.0,4,33,55	990.0,4,31,54	834.0,4,32,55	1418.0,5,26,51	1618.0,5,24,50	1076.0,5,30,53	669.0,4,34,56	572.0,4,35,57	847.0,4,32,55	676.0,4,34,56	518.0,4,35,57	686.0,4,34,56	616.0,4,34,56	421.0,3,36,58
0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	100.0,3,39,60	181.0,3,39,59	715.0,4,33,56	657.0,4,34,56	704.0,4,33,56	368.0,3,37,58	692.0,4,34,56	1267.0,5,28,52	1165.0,5,29,53	1182.0,5,29,53	968.0,4,31,54	923.0,4,31,54	924.0,4,31,54	979.0,4,31,54	878.0,4,32,55	867.0,4,32,55	204.0,3,38,59	204.0,3,38,59	526.0,4,35,57	401.0,3,36,58	442.0,3,36,58	273.0,3,38,59
0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	17.0,3,40,60	259.0,3,38,59	249.0,3,38,59	223.0,3,38,59	798.0,4,33,55	755.0,4,33,55	1756.0,5,23,49	781.0,4,33,55	2032.0,5,20,47	2623.0,5,14,43	1388.0,5,27,51	849.0,4,32,55	547.0,4,35,57	453.0,3,36,57	748.0,4,33,56	330.0,3,37,58	214.0,3,38,59	498.0,3,36,57	309.0,3,37,58
