37.33333333333333,3,40,60	13.333333333333332,3,40,60	85.33333333333333,3,40,60	77.33333333333333,3,40,60	5.333333333333333,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	77.33333333333333,3,40,60	90.66666666666666,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60
69.33333333333333,3,40,60	61.33333333333333,3,40,60	88.0,3,40,60	48.0,3,40,60	5.333333333333333,3,40,60	2.6666666666666665,3,40,60	0.0,3,40,60	0.0,3,40,60	2.6666666666666665,3,40,60	61.33333333333333,3,40,60	0.0,3,40,60	74.66666666666666,3,40,60	32.0,3,40,60	98.66666666666666,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60
74.66666666666666,3,40,60	96.0,3,40,60	34.666666666666664,3,40,60	18.666666666666664,3,40,60	10.666666666666666,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	16.0,3,40,60	74.66666666666666,3,40,60	26.666666666666664,3,40,60	37.33333333333333,3,40,60	29.333333333333332,3,40,60	77.33333333333333,3,40,60	109.33333333333333,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60
-2.6666666666666665,3,40,60	29.333333333333332,3,40,60	56.0,3,40,60	42.666666666666664,3,40,60	5.333333333333333,3,40,60	0.0,3,40,60	0.0,3,40,60	5.333333333333333,3,40,60	53.33333333333333,3,40,60	72.0,3,40,60	61.33333333333333,3,40,60	29.333333333333332,3,40,60	26.666666666666664,3,40,60	58.666666666666664,3,40,60	128.0,3,40,60	120.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60
32.0,3,40,60	48.0,3,40,60	2.6666666666666665,3,40,60	5.333333333333333,3,40,60	0.0,3,40,60	5.333333333333333,3,40,60	0.0,3,40,60	2.6666666666666665,3,40,60	64.0,3,40,60	85.33333333333333,3,40,60	72.0,3,40,60	80.0,3,40,60	101.33333333333333,3,40,60	56.0,3,40,60	109.33333333333333,3,40,60	160.0,3,40,60	128.0,3,40,60	165.33333333333331,3,40,60	149.33333333333331,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60
-2.6666666666666665,3,40,60	74.66666666666666,3,40,60	0.0,3,40,60	5.333333333333333,3,40,60	5.333333333333333,3,40,60	5.333333333333333,3,40,60	2.6666666666666665,3,40,60	8.0,3,40,60	82.66666666666666,3,40,60	98.66666666666666,3,40,60	88.0,3,40,60	93.33333333333333,3,40,60	88.0,3,40,60	101.33333333333333,3,40,60	106.66666666666666,3,40,60	186.66666666666666,3,40,60	200.0,3,40,60	189.33333333333331,3,40,60	189.33333333333331,3,40,60	106.66666666666666,3,40,60	56.0,3,40,60	189.33333333333331,3,40,60	160.0,3,40,60	120.0,3,40,60	0.0,3,40,60	0.0,3,40,60	8.0,3,40,60	2.6666666666666665,3,40,60	13.333333333333332,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60
0.0,3,40,60	50.666666666666664,3,40,60	2.6666666666666665,3,40,60	0.0,3,40,60	45.33333333333333,3,40,60	5.333333333333333,3,40,60	2.6666666666666665,3,40,60	5.333333333333333,3,40,60	37.33333333333333,3,40,60	32.0,3,40,60	29.333333333333332,3,40,60	10.666666666666666,3,40,60	45.33333333333333,3,40,60	98.66666666666666,3,40,60	69.33333333333333,3,40,60	114.66666666666666,3,40,60	106.66666666666666,3,40,60	104.0,3,40,60	104.0,3,40,60	42.666666666666664,3,40,60	200.0,3,40,60	90.66666666666666,3,40,60	154.66666666666666,3,40,60	162.66666666666666,3,40,60	104.0,3,40,60	45.33333333333333,3,40,60	24.0,3,40,60	106.66666666666666,3,40,60	93.33333333333333,3,40,60	42.666666666666664,3,40,60	13.333333333333332,3,40,60	10.666666666666666,3,40,60	29.333333333333332,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60
0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	8.0,3,40,60	2.6666666666666665,3,40,60	2.6666666666666665,3,40,60	5.333333333333333,3,40,60	5.333333333333333,3,40,60	-2.6666666666666665,3,40,60	-2.6666666666666665,3,40,60	0.0,3,40,60	10.666666666666666,3,40,60	26.666666666666664,3,40,60	138.66666666666666,3,40,60	120.0,3,40,60	56.0,3,40,60	21.333333333333332,3,40,60	64.0,3,40,60	40.0,3,40,60	72.0,3,40,60	90.66666666666666,3,40,60	165.33333333333331,3,40,60	157.33333333333331,3,40,60	141.33333333333331,3,40,60	29.333333333333332,3,40,60	50.666666666666664,3,40,60	101.33333333333333,3,40,60	117.33333333333333,3,40,60	77.33333333333333,3,40,60	80.0,3,40,60	53.33333333333333,3,40,60	21.333333333333332,3,40,60	32.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60
-2.6666666666666665,3,40,60	0.0,3,40,60	0.0,3,40,60	21.333333333333332,3,40,60	50.666666666666664,3,40,60	69.33333333333333,3,40,60	-2.6666666666666665,3,40,60	34.666666666666664,3,40,60	0.0,3,40,60	61.33333333333333,3,40,60	-2.6666666666666665,3,40,60	-2.6666666666666665,3,40,60	0.0,3,40,60	0.0,3,40,60	10.666666666666666,3,40,60	26.666666666666664,3,40,60	112.0,3,40,60	61.33333333333333,3,40,60	66.66666666666666,3,40,60	85.33333333333333,3,40,60	101.33333333333333,3,40,60	74.66666666666666,3,40,60	133.33333333333331,3,40,60	82.66666666666666,3,40,60	45.33333333333333,3,40,60	64.0,3,40,60	152.0,3,40,60	141.33333333333331,3,40,60	136.0,3,40,60	90.66666666666666,3,40,60	109.33333333333333,3,40,60	98.66666666666666,3,40,60	61.33333333333333,3,40,60	40.0,3,40,60	21.333333333333332,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60
18.666666666666664,3,40,60	45.33333333333333,3,40,60	10.666666666666666,3,40,60	58.666666666666664,3,40,60	80.0,3,40,60	64.0,3,40,60	8.0,3,40,60	64.0,3,40,60	42.666666666666664,3,40,60	80.0,3,40,60	8.0,3,40,60	13.333333333333332,3,40,60	21.333333333333332,3,40,60	5.333333333333333,3,40,60	66.66666666666666,3,40,60	146.66666666666666,3,40,60	141.33333333333331,3,40,60	117.33333333333333,3,40,60	90.66666666666666,3,40,60	106.66666666666666,3,40,60	82.66666666666666,3,40,60	85.33333333333333,3,40,60	146.66666666666666,3,40,60	128.0,3,40,60	88.0,3,40,60	176.0,3,40,60	162.66666666666666,3,40,60	133.33333333333331,3,40,60	117.33333333333333,3,40,60	61.33333333333333,3,40,60	136.0,3,40,60	138.66666666666666,3,40,60	90.66666666666666,3,40,60	64.0,3,40,60	45.33333333333333,3,40,60	21.333333333333332,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60	0.0,3,40,60
-data:
